item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
I005662,O02714,P023,1,14600.0,10,13140.0
I005663,O02715,P043,1,8050.0,5,7647.5
I005664,O02716,P015,1,3400.0,0,3400.0
I005665,O02717,P018,2,4020.0,5,7638.0
I005666,O02718,P009,1,44390.0,0,44390.0
I005667,O02718,P068,2,3150.0,0,6300.0
I005668,O02718,P035,1,580.0,15,493.0
I005669,O02718,P067,1,360.0,15,306.0
I005670,O02719,P030,1,6280.0,10,5652.0
I005671,O02719,P015,1,3400.0,0,3400.0
I005672,O02719,P042,1,10580.0,0,10580.0
I005673,O02720,P053,1,2110.0,5,2004.5
I005674,O02720,P006,1,59220.0,5,56259.0
I005675,O02721,P017,1,2040.0,5,1938.0
I005676,O02721,P018,2,4020.0,0,8040.0
I005677,O02721,P008,1,62000.0,15,52700.0
I005678,O02721,P016,1,490.0,0,490.0
I005679,O02722,P024,1,13040.0,15,11084.0
I005680,O02722,P033,1,420.0,0,420.0
I005681,O02723,P070,1,1890.0,0,1890.0
I005682,O02724,P036,1,760.0,10,684.0
I005683,O02725,P061,2,4830.0,5,9177.0
I005684,O02726,P038,1,650.0,0,650.0
I005685,O02727,P007,2,68270.0,10,122886.0
I005686,O02728,P019,1,490.0,5,465.5
I005687,O02728,P070,1,1890.0,10,1701.0
I005688,O02729,P011,1,1670.0,5,1586.5
I005689,O02729,P016,1,490.0,0,490.0
I005690,O02730,P019,1,490.0,10,441.0
I005691,O02731,P020,1,2750.0,20,2200.0
I005692,O02731,P024,1,13040.0,5,12388.0
I005693,O02732,P061,1,4830.0,0,4830.0
I005694,O02732,P054,1,1370.0,5,1301.5
I005695,O02732,P014,2,960.0,15,1632.0
I005696,O02733,P059,1,3330.0,0,3330.0
I005697,O02733,P015,1,3400.0,5,3230.0
I005698,O02734,P010,1,13590.0,0,13590.0
I005699,O02735,P035,1,580.0,0,580.0
I005700,O02735,P021,1,8640.0,15,7344.0
I005701,O02735,P028,1,6340.0,10,5706.0
I005702,O02736,P055,3,1530.0,0,4590.0
I005703,O02737,P003,2,38100.0,5,72390.0
I005704,O02737,P023,1,14600.0,5,13870.0
I005705,O02738,P059,1,3330.0,15,2830.5
I005706,O02738,P051,1,540.0,20,432.0
I005707,O02739,P015,1,3400.0,20,2720.0
I005708,O02739,P037,1,240.0,10,216.0
I005709,O02740,P001,1,21200.0,5,20140.0
I005710,O02740,P041,1,7420.0,15,6307.0
I005711,O02741,P035,2,580.0,5,1102.0
I005712,O02741,P043,1,8050.0,10,7245.0
I005713,O02742,P006,1,59220.0,15,50337.0
I005714,O02742,P025,3,300.0,5,855.0
I005715,O02743,P068,1,3150.0,10,2835.0
I005716,O02743,P032,2,220.0,10,396.0
I005717,O02744,P030,1,6280.0,0,6280.0
I005718,O02745,P011,1,1670.0,0,1670.0
I005719,O02745,P007,1,68270.0,10,61443.0
I005720,O02745,P013,1,4090.0,0,4090.0
I005721,O02746,P043,1,8050.0,0,8050.0
I005722,O02746,P034,2,680.0,20,1088.0
I005723,O02747,P064,1,4670.0,5,4436.5
I005724,O02747,P060,1,1280.0,20,1024.0
I005725,O02748,P014,1,960.0,10,864.0
I005726,O02748,P032,1,220.0,15,187.0
I005727,O02748,P011,1,1670.0,5,1586.5
I005728,O02748,P009,2,44390.0,5,84341.0
I005729,O02749,P013,2,4090.0,5,7771.0
I005730,O02749,P055,1,1530.0,15,1300.5
I005731,O02749,P037,2,240.0,10,432.0
I005732,O02749,P040,1,520.0,0,520.0
I005733,O02749,P016,1,490.0,0,490.0
I005734,O02750,P065,1,4820.0,15,4097.0
I005735,O02751,P069,1,200.0,10,180.0
I005736,O02752,P052,1,1210.0,5,1149.5
I005737,O02752,P048,1,1950.0,0,1950.0
I005738,O02752,P065,1,4820.0,10,4338.0
I005739,O02752,P006,1,59220.0,5,56259.0
I005740,O02752,P021,2,8640.0,0,17280.0
I005741,O02753,P043,2,8050.0,20,12880.0
I005742,O02754,P031,1,230.0,0,230.0
I005743,O02754,P037,1,240.0,15,204.0
I005744,O02755,P059,2,3330.0,0,6660.0
I005745,O02756,P064,1,4670.0,0,4670.0
I005746,O02756,P034,2,680.0,0,1360.0
I005747,O02757,P023,1,14600.0,0,14600.0
I005748,O02757,P066,1,2310.0,0,2310.0
I005749,O02758,P014,1,960.0,0,960.0
I005750,O02759,P053,1,2110.0,10,1899.0
I005751,O02760,P016,1,490.0,10,441.0
I005752,O02760,P014,1,960.0,20,768.0
I005753,O02760,P015,1,3400.0,0,3400.0
I005754,O02760,P045,2,4700.0,10,8460.0
I005755,O02761,P003,3,38100.0,0,114300.0
I005756,O02762,P020,2,2750.0,10,4950.0
I005757,O02762,P051,1,540.0,0,540.0
I005758,O02763,P009,1,44390.0,0,44390.0
I005759,O02763,P040,2,520.0,10,936.0
I005760,O02764,P058,2,2360.0,5,4484.0
I005761,O02764,P011,2,1670.0,5,3173.0
I005762,O02764,P062,2,2460.0,15,4182.0
I005763,O02765,P033,3,420.0,0,1260.0
I005764,O02766,P030,1,6280.0,0,6280.0
I005765,O02767,P007,1,68270.0,0,68270.0
I005766,O02767,P023,1,14600.0,10,13140.0
I005767,O02767,P061,3,4830.0,5,13765.5
I005768,O02767,P055,1,1530.0,10,1377.0
I005769,O02768,P040,1,520.0,5,494.0
I005770,O02768,P065,2,4820.0,0,9640.0
I005771,O02769,P068,1,3150.0,0,3150.0
I005772,O02769,P029,1,7290.0,20,5832.0
I005773,O02770,P020,1,2750.0,5,2612.5
I005774,O02770,P026,1,1340.0,0,1340.0
I005775,O02771,P036,2,760.0,0,1520.0
I005776,O02772,P034,1,680.0,5,646.0
I005777,O02772,P007,1,68270.0,10,61443.0
I005778,O02773,P029,1,7290.0,10,6561.0
I005779,O02773,P023,1,14600.0,15,12410.0
I005780,O02774,P041,1,7420.0,0,7420.0
I005781,O02774,P048,1,1950.0,0,1950.0
I005782,O02774,P030,1,6280.0,0,6280.0
I005783,O02775,P002,2,30040.0,5,57076.0
I005784,O02776,P026,1,1340.0,20,1072.0
I005785,O02777,P029,1,7290.0,5,6925.5
I005786,O02778,P018,1,4020.0,0,4020.0
I005787,O02778,P002,2,30040.0,0,60080.0
I005788,O02778,P007,1,68270.0,5,64856.5
I005789,O02779,P059,1,3330.0,0,3330.0
I005790,O02780,P068,1,3150.0,5,2992.5
I005791,O02781,P008,1,62000.0,0,62000.0
I005792,O02781,P023,1,14600.0,15,12410.0
I005793,O02782,P010,1,13590.0,10,12231.0
I005794,O02783,P064,1,4670.0,0,4670.0
I005795,O02784,P021,1,8640.0,0,8640.0
I005796,O02785,P029,3,7290.0,0,21870.0
I005797,O02785,P025,2,300.0,10,540.0
I005798,O02786,P058,1,2360.0,0,2360.0
I005799,O02786,P059,1,3330.0,5,3163.5
I005800,O02786,P057,2,2740.0,15,4658.0
I005801,O02786,P064,1,4670.0,0,4670.0
I005802,O02787,P070,1,1890.0,15,1606.5
I005803,O02787,P041,2,7420.0,10,13356.0
I005804,O02787,P043,1,8050.0,0,8050.0
I005805,O02787,P026,1,1340.0,5,1273.0
I005806,O02787,P001,1,21200.0,5,20140.0
I005807,O02788,P058,1,2360.0,0,2360.0
I005808,O02788,P003,1,38100.0,0,38100.0
I005809,O02788,P065,1,4820.0,20,3856.0
I005810,O02788,P022,2,9870.0,20,15792.0
I005811,O02789,P012,1,2010.0,10,1809.0
I005812,O02790,P052,1,1210.0,5,1149.5
I005813,O02791,P055,3,1530.0,20,3672.0
I005814,O02791,P032,1,220.0,10,198.0
I005815,O02792,P048,1,1950.0,10,1755.0
I005816,O02792,P058,3,2360.0,10,6372.0
I005817,O02792,P007,1,68270.0,0,68270.0
I005818,O02792,P025,1,300.0,0,300.0
I005819,O02793,P013,1,4090.0,5,3885.5
I005820,O02794,P070,2,1890.0,15,3213.0
I005821,O02794,P017,1,2040.0,0,2040.0
I005822,O02795,P052,1,1210.0,15,1028.5
I005823,O02795,P043,1,8050.0,10,7245.0
I005824,O02796,P058,2,2360.0,0,4720.0
I005825,O02796,P035,1,580.0,5,551.0
I005826,O02797,P055,1,1530.0,0,1530.0
I005827,O02797,P061,1,4830.0,5,4588.5
I005828,O02797,P043,3,8050.0,0,24150.0
I005829,O02797,P025,2,300.0,10,540.0
I005830,O02797,P006,1,59220.0,5,56259.0
I005831,O02798,P062,3,2460.0,10,6642.0
I005832,O02798,P058,1,2360.0,0,2360.0
I005833,O02798,P019,1,490.0,5,465.5
I005834,O02798,P010,1,13590.0,0,13590.0
I005835,O02799,P026,1,1340.0,0,1340.0
I005836,O02799,P005,1,68980.0,5,65531.0
I005837,O02800,P046,1,11290.0,0,11290.0
I005838,O02801,P010,1,13590.0,0,13590.0
I005839,O02802,P060,1,1280.0,10,1152.0
I005840,O02802,P056,1,2020.0,20,1616.0
I005841,O02803,P019,3,490.0,0,1470.0
I005842,O02804,P028,1,6340.0,0,6340.0
I005843,O02804,P021,2,8640.0,15,14688.0
I005844,O02804,P048,2,1950.0,15,3315.0
I005845,O02804,P042,3,10580.0,0,31740.0
I005846,O02805,P053,1,2110.0,10,1899.0
I005847,O02806,P051,2,540.0,5,1026.0
I005848,O02807,P041,2,7420.0,0,14840.0
I005849,O02807,P007,1,68270.0,20,54616.0
I005850,O02808,P001,1,21200.0,10,19080.0
I005851,O02809,P009,2,44390.0,10,79902.0
I005852,O02809,P061,2,4830.0,0,9660.0
I005853,O02810,P063,2,1260.0,0,2520.0
I005854,O02811,P043,1,8050.0,15,6842.5
I005855,O02811,P041,1,7420.0,15,6307.0
I005856,O02811,P056,3,2020.0,5,5757.0
I005857,O02811,P003,1,38100.0,5,36195.0
I005858,O02811,P017,1,2040.0,10,1836.0
I005859,O02812,P065,1,4820.0,15,4097.0
I005860,O02813,P054,2,1370.0,0,2740.0
I005861,O02813,P032,1,220.0,5,209.0
I005862,O02814,P059,1,3330.0,5,3163.5
I005863,O02814,P030,1,6280.0,5,5966.0
I005864,O02815,P015,1,3400.0,0,3400.0
I005865,O02815,P045,1,4700.0,0,4700.0
I005866,O02816,P025,1,300.0,0,300.0
I005867,O02816,P021,1,8640.0,5,8208.0
I005868,O02817,P009,1,44390.0,0,44390.0
I005869,O02817,P023,1,14600.0,10,13140.0
I005870,O02818,P036,1,760.0,0,760.0
I005871,O02818,P002,1,30040.0,10,27036.0
I005872,O02819,P046,1,11290.0,0,11290.0
I005873,O02820,P068,2,3150.0,0,6300.0
I005874,O02821,P004,1,10490.0,0,10490.0
I005875,O02821,P010,1,13590.0,0,13590.0
I005876,O02822,P050,2,2590.0,0,5180.0
I005877,O02823,P060,1,1280.0,5,1216.0
I005878,O02823,P001,3,21200.0,0,63600.0
I005879,O02823,P041,1,7420.0,20,5936.0
I005880,O02824,P025,1,300.0,0,300.0
I005881,O02825,P046,2,11290.0,0,22580.0
I005882,O02825,P064,3,4670.0,0,14010.0
I005883,O02825,P044,1,10800.0,5,10260.0
I005884,O02826,P016,1,490.0,10,441.0
I005885,O02826,P003,1,38100.0,0,38100.0
I005886,O02827,P050,3,2590.0,10,6993.0
I005887,O02827,P027,1,2530.0,0,2530.0
I005888,O02827,P055,1,1530.0,0,1530.0
I005889,O02827,P062,1,2460.0,5,2337.0
I005890,O02827,P033,1,420.0,10,378.0
I005891,O02828,P065,1,4820.0,0,4820.0
I005892,O02828,P051,1,540.0,10,486.0
I005893,O02828,P059,1,3330.0,5,3163.5
I005894,O02828,P045,1,4700.0,0,4700.0
I005895,O02828,P011,2,1670.0,0,3340.0
I005896,O02829,P044,2,10800.0,15,18360.0
I005897,O02830,P057,2,2740.0,5,5206.0
I005898,O02830,P011,2,1670.0,5,3173.0
I005899,O02830,P023,1,14600.0,0,14600.0
I005900,O02830,P039,2,280.0,0,560.0
I005901,O02830,P055,1,1530.0,5,1453.5
I005902,O02831,P061,1,4830.0,10,4347.0
I005903,O02832,P040,1,520.0,5,494.0
I005904,O02833,P038,3,650.0,5,1852.5
I005905,O02834,P042,1,10580.0,0,10580.0
I005906,O02835,P057,1,2740.0,10,2466.0
I005907,O02835,P030,2,6280.0,0,12560.0
I005908,O02836,P064,1,4670.0,15,3969.5
I005909,O02836,P011,2,1670.0,10,3006.0
I005910,O02836,P046,2,11290.0,10,20322.0
I005911,O02837,P047,1,9730.0,10,8757.0
I005912,O02837,P064,1,4670.0,5,4436.5
I005913,O02837,P045,2,4700.0,20,7520.0
I005914,O02837,P037,1,240.0,10,216.0
I005915,O02838,P060,1,1280.0,0,1280.0
I005916,O02838,P010,1,13590.0,0,13590.0
I005917,O02839,P022,2,9870.0,0,19740.0
I005918,O02839,P058,1,2360.0,0,2360.0
I005919,O02839,P025,1,300.0,5,285.0
I005920,O02839,P015,1,3400.0,0,3400.0
I005921,O02839,P069,2,200.0,10,360.0
I005922,O02840,P011,1,1670.0,0,1670.0
I005923,O02841,P041,1,7420.0,15,6307.0
I005924,O02842,P035,2,580.0,5,1102.0
I005925,O02842,P053,3,2110.0,0,6330.0
I005926,O02843,P020,1,2750.0,0,2750.0
I005927,O02844,P059,2,3330.0,0,6660.0
I005928,O02845,P010,2,13590.0,10,24462.0
I005929,O02845,P022,1,9870.0,10,8883.0
I005930,O02845,P005,2,68980.0,5,131062.0
I005931,O02846,P048,2,1950.0,0,3900.0
I005932,O02847,P001,1,21200.0,10,19080.0
I005933,O02848,P028,1,6340.0,5,6023.0
I005934,O02848,P003,1,38100.0,10,34290.0
I005935,O02848,P065,1,4820.0,5,4579.0
I005936,O02849,P019,1,490.0,0,490.0
I005937,O02849,P026,1,1340.0,0,1340.0
I005938,O02849,P058,2,2360.0,0,4720.0
I005939,O02850,P062,1,2460.0,0,2460.0
I005940,O02850,P029,1,7290.0,5,6925.5
I005941,O02850,P031,1,230.0,10,207.0
I005942,O02850,P013,1,4090.0,5,3885.5
I005943,O02851,P017,1,2040.0,0,2040.0
I005944,O02851,P040,1,520.0,5,494.0
I005945,O02852,P010,2,13590.0,5,25821.0
I005946,O02853,P042,1,10580.0,10,9522.0
I005947,O02854,P068,1,3150.0,15,2677.5
I005948,O02854,P030,1,6280.0,20,5024.0
I005949,O02854,P031,1,230.0,0,230.0
I005950,O02855,P057,3,2740.0,5,7809.0
I005951,O02856,P056,3,2020.0,0,6060.0
I005952,O02856,P039,1,280.0,0,280.0
I005953,O02856,P036,2,760.0,5,1444.0
I005954,O02857,P017,1,2040.0,0,2040.0
I005955,O02858,P019,1,490.0,0,490.0
I005956,O02858,P046,3,11290.0,0,33870.0
I005957,O02858,P025,2,300.0,0,600.0
I005958,O02859,P017,1,2040.0,0,2040.0
I005959,O02859,P009,2,44390.0,15,75463.0
I005960,O02859,P001,1,21200.0,20,16960.0
I005961,O02859,P035,1,580.0,0,580.0
I005962,O02859,P055,1,1530.0,0,1530.0
I005963,O02860,P004,1,10490.0,15,8916.5
I005964,O02861,P038,1,650.0,20,520.0
I005965,O02862,P031,2,230.0,0,460.0
I005966,O02862,P038,3,650.0,20,1560.0
I005967,O02862,P047,3,9730.0,10,26271.0
I005968,O02863,P011,1,1670.0,5,1586.5
I005969,O02863,P053,1,2110.0,20,1688.0
I005970,O02863,P043,1,8050.0,0,8050.0
I005971,O02863,P029,3,7290.0,10,19683.0
I005972,O02864,P064,2,4670.0,0,9340.0
I005973,O02865,P001,2,21200.0,10,38160.0
I005974,O02865,P063,2,1260.0,10,2268.0
I005975,O02866,P006,1,59220.0,20,47376.0
I005976,O02866,P024,1,13040.0,0,13040.0
I005977,O02866,P026,1,1340.0,10,1206.0
I005978,O02867,P051,1,540.0,5,513.0
I005979,O02867,P033,1,420.0,0,420.0
I005980,O02868,P018,1,4020.0,10,3618.0
I005981,O02868,P066,1,2310.0,0,2310.0
I005982,O02868,P014,1,960.0,0,960.0
I005983,O02868,P008,2,62000.0,10,111600.0
I005984,O02869,P066,1,2310.0,5,2194.5
I005985,O02869,P041,1,7420.0,5,7049.0
I005986,O02870,P034,1,680.0,20,544.0
I005987,O02871,P064,2,4670.0,10,8406.0
I005988,O02871,P004,1,10490.0,15,8916.5
I005989,O02872,P068,1,3150.0,0,3150.0
I005990,O02873,P049,2,1370.0,0,2740.0
I005991,O02873,P042,1,10580.0,0,10580.0
I005992,O02874,P042,1,10580.0,10,9522.0
I005993,O02875,P009,1,44390.0,10,39951.0
I005994,O02875,P039,1,280.0,0,280.0
I005995,O02875,P030,1,6280.0,5,5966.0
I005996,O02875,P068,1,3150.0,10,2835.0
I005997,O02876,P066,1,2310.0,5,2194.5
I005998,O02877,P030,1,6280.0,0,6280.0
I005999,O02877,P038,1,650.0,0,650.0
I006000,O02877,P007,1,68270.0,0,68270.0
I006001,O02877,P037,1,240.0,5,228.0
I006002,O02877,P024,1,13040.0,10,11736.0
I006003,O02878,P063,1,1260.0,0,1260.0
I006004,O02879,P033,1,420.0,0,420.0
I006005,O02880,P057,1,2740.0,0,2740.0
I006006,O02880,P035,1,580.0,5,551.0
I006007,O02880,P063,1,1260.0,0,1260.0
I006008,O02880,P070,2,1890.0,0,3780.0
I006009,O02881,P070,2,1890.0,0,3780.0
I006010,O02882,P056,1,2020.0,0,2020.0
I006011,O02883,P026,1,1340.0,5,1273.0
I006012,O02883,P061,1,4830.0,5,4588.5
I006013,O02884,P010,1,13590.0,0,13590.0
I006014,O02885,P066,1,2310.0,20,1848.0
I006015,O02886,P037,2,240.0,10,432.0
I006016,O02886,P039,1,280.0,5,266.0
I006017,O02886,P003,1,38100.0,15,32385.0
I006018,O02886,P069,1,200.0,5,190.0
I006019,O02886,P019,1,490.0,5,465.5
I006020,O02887,P034,2,680.0,10,1224.0
I006021,O02888,P034,1,680.0,0,680.0
I006022,O02889,P060,1,1280.0,0,1280.0
I006023,O02889,P063,1,1260.0,10,1134.0
I006024,O02890,P025,1,300.0,20,240.0
I006025,O02890,P033,1,420.0,0,420.0
I006026,O02890,P042,1,10580.0,5,10051.0
I006027,O02890,P057,1,2740.0,0,2740.0
I006028,O02890,P036,1,760.0,0,760.0
I006029,O02891,P024,1,13040.0,0,13040.0
I006030,O02892,P043,1,8050.0,0,8050.0
I006031,O02892,P002,2,30040.0,5,57076.0
I006032,O02892,P021,2,8640.0,20,13824.0
I006033,O02892,P055,1,1530.0,0,1530.0
I006034,O02893,P058,1,2360.0,5,2242.0
I006035,O02893,P043,1,8050.0,10,7245.0
I006036,O02893,P045,1,4700.0,15,3995.0
I006037,O02894,P029,1,7290.0,0,7290.0
I006038,O02895,P046,1,11290.0,0,11290.0
I006039,O02895,P053,1,2110.0,0,2110.0
I006040,O02896,P021,1,8640.0,0,8640.0
I006041,O02897,P010,1,13590.0,0,13590.0
I006042,O02897,P038,1,650.0,0,650.0
I006043,O02897,P044,3,10800.0,10,29160.0
I006044,O02897,P016,1,490.0,5,465.5
I006045,O02898,P048,1,1950.0,0,1950.0
I006046,O02898,P011,1,1670.0,0,1670.0
I006047,O02898,P059,1,3330.0,15,2830.5
I006048,O02898,P037,1,240.0,5,228.0
I006049,O02899,P063,1,1260.0,0,1260.0
I006050,O02899,P002,1,30040.0,10,27036.0
I006051,O02900,P046,1,11290.0,10,10161.0
I006052,O02901,P008,2,62000.0,15,105400.0
I006053,O02901,P021,2,8640.0,10,15552.0
I006054,O02901,P006,2,59220.0,15,100674.0
I006055,O02902,P049,1,1370.0,5,1301.5
I006056,O02903,P033,1,420.0,0,420.0
I006057,O02904,P045,2,4700.0,10,8460.0
I006058,O02904,P017,1,2040.0,20,1632.0
I006059,O02904,P050,1,2590.0,0,2590.0
I006060,O02904,P065,2,4820.0,0,9640.0
I006061,O02905,P016,1,490.0,5,465.5
I006062,O02905,P018,1,4020.0,5,3819.0
I006063,O02906,P030,2,6280.0,5,11932.0
I006064,O02906,P028,1,6340.0,15,5389.0
I006065,O02906,P069,1,200.0,0,200.0
I006066,O02907,P060,2,1280.0,0,2560.0
I006067,O02907,P064,1,4670.0,0,4670.0
I006068,O02907,P001,2,21200.0,5,40280.0
I006069,O02908,P004,1,10490.0,0,10490.0
I006070,O02908,P005,2,68980.0,20,110368.0
I006071,O02909,P039,3,280.0,5,798.0
I006072,O02909,P044,1,10800.0,0,10800.0
I006073,O02910,P046,3,11290.0,0,33870.0
I006074,O02910,P064,1,4670.0,10,4203.0
I006075,O02910,P025,3,300.0,0,900.0
I006076,O02911,P023,2,14600.0,0,29200.0
I006077,O02911,P056,3,2020.0,10,5454.0
I006078,O02912,P009,1,44390.0,10,39951.0
I006079,O02912,P016,1,490.0,0,490.0
I006080,O02912,P021,1,8640.0,5,8208.0
I006081,O02912,P043,1,8050.0,5,7647.5
I006082,O02913,P038,3,650.0,0,1950.0
I006083,O02914,P016,1,490.0,15,416.5
I006084,O02914,P036,1,760.0,10,684.0
I006085,O02915,P012,1,2010.0,15,1708.5
I006086,O02915,P038,1,650.0,15,552.5
I006087,O02916,P008,1,62000.0,10,55800.0
I006088,O02916,P025,1,300.0,20,240.0
I006089,O02917,P049,2,1370.0,5,2603.0
I006090,O02918,P061,1,4830.0,20,3864.0
I006091,O02918,P009,1,44390.0,0,44390.0
I006092,O02919,P041,1,7420.0,20,5936.0
I006093,O02920,P048,1,1950.0,15,1657.5
I006094,O02920,P010,1,13590.0,0,13590.0
I006095,O02920,P064,1,4670.0,10,4203.0
I006096,O02920,P037,1,240.0,10,216.0
I006097,O02920,P019,2,490.0,20,784.0
I006098,O02921,P034,1,680.0,10,612.0
I006099,O02921,P065,1,4820.0,0,4820.0
I006100,O02922,P070,2,1890.0,0,3780.0
I006101,O02922,P051,1,540.0,5,513.0
I006102,O02922,P012,1,2010.0,10,1809.0
I006103,O02922,P035,3,580.0,0,1740.0
I006104,O02923,P001,1,21200.0,5,20140.0
I006105,O02923,P040,1,520.0,5,494.0
I006106,O02924,P053,1,2110.0,5,2004.5
I006107,O02924,P001,2,21200.0,0,42400.0
I006108,O02925,P024,2,13040.0,0,26080.0
I006109,O02925,P035,1,580.0,10,522.0
I006110,O02925,P006,2,59220.0,0,118440.0
I006111,O02926,P019,1,490.0,10,441.0
I006112,O02926,P040,3,520.0,20,1248.0
I006113,O02927,P045,1,4700.0,10,4230.0
I006114,O02927,P036,1,760.0,0,760.0
I006115,O02927,P068,1,3150.0,0,3150.0
I006116,O02927,P008,1,62000.0,5,58900.0
I006117,O02928,P002,2,30040.0,0,60080.0
I006118,O02929,P010,1,13590.0,0,13590.0
I006119,O02929,P064,2,4670.0,10,8406.0
I006120,O02929,P068,1,3150.0,5,2992.5
I006121,O02930,P005,1,68980.0,20,55184.0
I006122,O02931,P052,1,1210.0,10,1089.0
I006123,O02931,P034,1,680.0,0,680.0
I006124,O02931,P062,1,2460.0,20,1968.0
I006125,O02932,P007,3,68270.0,0,204810.0
I006126,O02932,P064,1,4670.0,15,3969.5
I006127,O02932,P001,1,21200.0,0,21200.0
I006128,O02933,P068,1,3150.0,0,3150.0
I006129,O02934,P069,1,200.0,0,200.0
I006130,O02934,P023,1,14600.0,0,14600.0
I006131,O02934,P042,1,10580.0,0,10580.0
I006132,O02935,P010,1,13590.0,0,13590.0
I006133,O02935,P070,3,1890.0,15,4819.5
I006134,O02935,P036,1,760.0,10,684.0
I006135,O02936,P047,2,9730.0,10,17514.0
I006136,O02937,P006,1,59220.0,15,50337.0
I006137,O02937,P065,2,4820.0,5,9158.0
I006138,O02937,P022,1,9870.0,0,9870.0
I006139,O02938,P026,1,1340.0,0,1340.0
I006140,O02939,P065,2,4820.0,20,7712.0
I006141,O02939,P035,3,580.0,10,1566.0
I006142,O02939,P060,1,1280.0,0,1280.0
I006143,O02939,P015,3,3400.0,10,9180.0
I006144,O02939,P016,1,490.0,0,490.0
I006145,O02940,P069,2,200.0,0,400.0
I006146,O02941,P062,1,2460.0,10,2214.0
I006147,O02941,P035,2,580.0,0,1160.0
I006148,O02942,P017,1,2040.0,5,1938.0
I006149,O02942,P037,1,240.0,15,204.0
I006150,O02943,P022,1,9870.0,15,8389.5
I006151,O02943,P014,1,960.0,10,864.0
I006152,O02944,P037,1,240.0,0,240.0
I006153,O02945,P060,2,1280.0,15,2176.0
I006154,O02945,P036,1,760.0,15,646.0
I006155,O02945,P018,1,4020.0,5,3819.0
I006156,O02946,P022,1,9870.0,0,9870.0
I006157,O02946,P020,1,2750.0,10,2475.0
I006158,O02946,P044,2,10800.0,0,21600.0
I006159,O02947,P037,2,240.0,5,456.0
I006160,O02947,P016,2,490.0,5,931.0
I006161,O02947,P005,1,68980.0,15,58633.0
I006162,O02948,P038,1,650.0,0,650.0
I006163,O02949,P033,1,420.0,15,357.0
I006164,O02949,P038,1,650.0,0,650.0
I006165,O02950,P017,1,2040.0,5,1938.0
I006166,O02950,P039,1,280.0,10,252.0
I006167,O02951,P005,1,68980.0,10,62082.0
I006168,O02951,P012,3,2010.0,20,4824.0
I006169,O02952,P029,3,7290.0,0,21870.0
I006170,O02952,P055,1,1530.0,0,1530.0
I006171,O02952,P045,1,4700.0,0,4700.0
I006172,O02952,P014,1,960.0,0,960.0
I006173,O02953,P023,1,14600.0,10,13140.0
I006174,O02953,P034,2,680.0,20,1088.0
I006175,O02954,P055,2,1530.0,0,3060.0
I006176,O02954,P001,1,21200.0,5,20140.0
I006177,O02954,P017,1,2040.0,0,2040.0
I006178,O02954,P057,2,2740.0,0,5480.0
I006179,O02954,P016,1,490.0,0,490.0
I006180,O02955,P069,1,200.0,5,190.0
I006181,O02955,P008,1,62000.0,0,62000.0
I006182,O02956,P051,3,540.0,0,1620.0
I006183,O02957,P064,1,4670.0,0,4670.0
I006184,O02958,P070,1,1890.0,0,1890.0
I006185,O02958,P006,1,59220.0,10,53298.0
I006186,O02959,P023,2,14600.0,10,26280.0
I006187,O02959,P065,1,4820.0,5,4579.0
I006188,O02959,P052,2,1210.0,5,2299.0
I006189,O02959,P014,1,960.0,10,864.0
I006190,O02960,P067,1,360.0,0,360.0
I006191,O02960,P027,1,2530.0,5,2403.5
I006192,O02960,P047,1,9730.0,10,8757.0
I006193,O02961,P005,2,68980.0,0,137960.0
I006194,O02961,P024,1,13040.0,0,13040.0
I006195,O02962,P064,1,4670.0,0,4670.0
I006196,O02963,P020,1,2750.0,0,2750.0
I006197,O02963,P062,1,2460.0,5,2337.0
I006198,O02963,P041,1,7420.0,10,6678.0
I006199,O02964,P010,1,13590.0,0,13590.0
I006200,O02964,P070,1,1890.0,0,1890.0
I006201,O02964,P018,1,4020.0,0,4020.0
I006202,O02964,P067,1,360.0,0,360.0
I006203,O02965,P057,1,2740.0,0,2740.0
I006204,O02966,P006,2,59220.0,5,112518.0
I006205,O02966,P023,3,14600.0,10,39420.0
I006206,O02967,P040,1,520.0,5,494.0
I006207,O02967,P068,1,3150.0,0,3150.0
I006208,O02967,P069,2,200.0,10,360.0
I006209,O02967,P049,1,1370.0,15,1164.5
I006210,O02968,P021,2,8640.0,0,17280.0
I006211,O02969,P007,1,68270.0,0,68270.0
I006212,O02970,P040,1,520.0,10,468.0
I006213,O02970,P034,1,680.0,0,680.0
I006214,O02971,P035,1,580.0,10,522.0
I006215,O02971,P023,1,14600.0,5,13870.0
I006216,O02972,P043,1,8050.0,10,7245.0
I006217,O02973,P017,1,2040.0,10,1836.0
I006218,O02973,P025,1,300.0,0,300.0
I006219,O02973,P070,1,1890.0,0,1890.0
I006220,O02974,P043,2,8050.0,5,15295.0
I006221,O02975,P023,1,14600.0,5,13870.0
I006222,O02976,P015,3,3400.0,15,8670.0
I006223,O02976,P030,1,6280.0,20,5024.0
I006224,O02976,P011,1,1670.0,0,1670.0
I006225,O02977,P047,1,9730.0,0,9730.0
I006226,O02978,P054,1,1370.0,15,1164.5
I006227,O02979,P070,1,1890.0,0,1890.0
I006228,O02979,P038,3,650.0,0,1950.0
I006229,O02980,P070,1,1890.0,15,1606.5
I006230,O02980,P026,2,1340.0,5,2546.0
